Province,City,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index
Yunnan,Dali,2023-12-17,19.37,6.204,7.61,685.751,4.356,2.3760000000000003,0.006600000000000001,0.385,0.0946,3.6410000000000005,23.496000000000002,3.7950000000000004,4.026000000000001,0.17600000000000002,0.07700000000000001,118.80000000000001,58.6236
Guangdong,Shenzhen,2023-02-15,22.5,6.52,12.4,655.97,3.85,1.3,0.022,0.48,0.009,2.42,24.55,4.53,6.04,0.59,0.02,95.0,62.83383333333333
Shandong,Jinan,2023-08-20,20.12,7.09,8.47,569.01,4.17,1.21,0.019,0.48,0.059,3.22,34.28,3.05,6.2,0.29,0.01,90.0,65.0
Sichuan,Chengdu,2023-08-05,21.33,7.414000000000001,10.68,844.118,25.212000000000003,2.662,0.0242,0.55,0.10010000000000001,3.652,24.904000000000003,4.114000000000001,8.668000000000001,0.7370000000000001,0.165,103.4,48.183483333333335
Jiangsu,Nanjing,2023-11-20,23.53,8.712,6.61,451.99,6.776000000000001,2.761,0.023100000000000002,0.8800000000000001,0.1034,2.508,24.904000000000003,3.168,4.235,0.15400000000000003,0.066,111.10000000000001,54.58153333333333
Zhejiang,Ningbo,2023-08-06,17.74,6.86,5.91,469.36,8.99,3.19,0.02,0.59,0.068,2.99,22.31,3.08,6.19,0.53,-0.01,106.0,55.0
Hubei,Wuhan,2023-10-05,18.42,8.866000000000001,8.44,829.7850000000001,3.3000000000000003,2.123,0.006600000000000001,0.49500000000000005,0.10670000000000002,2.8820000000000006,22.605000000000004,4.796000000000001,5.401000000000001,0.35200000000000004,0.132,112.2,50.82085
Hubei,Wuhan,2023-12-28,19.34,7.799,5.79,504.51500000000004,1.837,1.6500000000000001,0.0088,0.8360000000000001,0.15180000000000002,4.642,23.298000000000002,5.192,5.346000000000001,0.8800000000000001,0.11000000000000001,112.2,47.11510833333333
Hubei,Yichang,2023-05-09,18.37,7.95,7.68,338.11,0.42,0.88,0.029,0.63,0.195,2.52,16.28,2.74,5.73,0.42,0.06,112.0,61.69608333333334
Shandong,Qingdao,2023-01-02,17.82,7.06,5.24,690.08,9.2,1.87,0.025,0.36,0.151,2.54,16.95,2.85,6.73,0.77,0.09,109.0,53.333333333333336
Guangdong,Guangzhou,2023-03-08,23.98,7.08,9.56,383.2,6.32,2.01,0.028,0.19,-0.001,2.31,34.11,6.08,1.81,0.46,0.08,74.0,63.333333333333336
Henan,Luoyang,2023-12-16,22.52,7.898000000000001,6.4,419.309,4.631,2.4970000000000003,0.022000000000000002,0.29700000000000004,0.07700000000000001,3.4540000000000006,22.682000000000002,4.191000000000001,4.840000000000001,0.561,0.022000000000000002,108.9,56.840383333333335
Shandong,Jinan,2023-12-15,29.43,7.75,7.33,610.92,0.06,1.19,0.008,0.55,0.081,2.25,21.45,4.76,7.33,0.61,0.07,105.0,55.58441666666667
Jiangsu,Suzhou,2023-04-03,24.28,6.32,8.56,590.43,18.87,2.3,0.015,0.47,0.137,3.02,16.25,3.31,5.09,-0.02,0.19,120.0,58.9455
Guangdong,Guangzhou,2023-08-28,18.8,7.34,10.01,351.91,1.99,1.23,0.013,0.76,0.044,3.07,23.8,3.94,5.31,0.61,0.19,95.0,56.666666666666664
Beijing,Beijing,2023-04-04,22.77,6.02,6.28,261.13,7.16,1.34,0.022,0.6,0.018,3.04,29.75,5.26,6.05,0.58,0.1,92.0,53.113
Henan,Luoyang,2023-08-23,7.89,8.657,8.78,538.186,1.7490000000000003,2.7720000000000002,0.0286,0.7370000000000001,0.1155,3.971,29.326000000000004,5.7090000000000005,4.0040000000000004,0.561,0.08800000000000001,114.4,49.73415833333333
Jiangsu,Nanjing,2023-03-11,17.02,7.898000000000001,8.48,556.5010000000001,1.32,2.7940000000000005,0.044000000000000004,0.66,0.1034,2.9040000000000004,20.592,3.003,3.487,0.517,0.132,111.10000000000001,55.17371666666667
Guangdong,Guangzhou,2023-07-13,21.87,7.74,8.63,518.61,16.5,2.25,0.024,0.18,0.024,3.3,23.55,5.04,7.7,0.4,0.15,106.0,52.27883333333333
Shanghai,Shanghai,2023-06-20,25.74,6.59,9.74,453.42,2.87,2.76,0.017,0.15,0.099,3.67,26.62,3.9,5.24,0.47,0.07,102.0,56.36141666666666
Yunnan,Dali,2023-05-18,15.44,8.085,9.86,482.933,8.162,1.8920000000000001,0.033,0.539,0.0693,2.761,24.684000000000005,4.664000000000001,6.336,0.30800000000000005,-0.011000000000000001,119.9,56.32145833333333
Sichuan,Chengdu,2023-06-25,20.6,6.765000000000001,11.72,673.8820000000001,5.115000000000001,1.9360000000000002,0.0473,0.165,0.1375,3.487,15.928000000000003,3.586,4.147,0.231,0.033,94.60000000000001,68.33333333333333
Shanghai,Shanghai,2023-10-10,25.72,6.71,9.62,367.87,0.52,2.0,0.017,0.23,0.091,2.68,24.81,4.64,3.82,0.32,0.06,113.0,65.0
Henan,Zhengzhou,2023-07-24,8.95,8.23,7.87,652.45,1.05,1.59,0.037,0.38,0.052,4.05,22.0,3.49,8.71,0.76,0.07,101.0,55.91908333333333
Hubei,Yichang,2023-06-18,27.63,6.68,12.68,495.12,9.27,1.83,0.019,0.64,0.13,3.03,25.43,2.84,6.97,0.62,0.03,107.0,54.944500000000005
Guangdong,Guangzhou,2023-08-22,20.13,7.31,6.64,331.98,5.29,2.58,0.016,0.25,0.165,2.65,24.99,5.08,8.89,0.75,0.17,102.0,46.666666666666664
Guangdong,Guangzhou,2023-07-30,22.89,7.31,7.57,360.58,9.01,1.8,0.006,0.34,0.065,3.61,17.98,4.48,2.0,0.76,0.11,97.0,58.333333333333336
Sichuan,Mianyang,2023-07-18,22.01,7.55,7.0,447.87,0.73,1.58,0.008,0.66,0.15,2.67,22.49,3.11,6.57,0.47,0.06,106.0,61.13941666666667
Zhejiang,Ningbo,2023-05-05,18.48,6.34,6.17,304.41,3.13,1.73,0.017,0.27,0.069,2.88,10.53,4.03,6.21,0.56,0.12,120.0,59.001
Yunnan,Kunming,2023-06-19,20.83,6.54,4.25,528.15,1.43,1.51,0.033,0.81,0.138,2.34,18.49,4.35,5.68,0.89,0.15,96.0,54.556000000000004
Guangdong,Guangzhou,2023-04-17,16.93,7.84,7.94,367.12,7.84,2.31,0.044,0.41,0.143,2.91,25.53,3.96,7.11,0.77,0.09,95.0,48.668000000000006
Zhejiang,Hangzhou,2023-03-02,8.34,7.97,4.19,595.81,1.07,2.08,0.014,0.68,0.086,2.64,14.79,4.06,5.92,0.68,0.08,107.0,54.97391666666667
Hubei,Wuhan,2023-12-30,18.95,7.2490000000000006,7.11,682.715,14.377,1.9580000000000002,0.0121,0.935,0.07150000000000001,3.212,11.517000000000001,5.61,5.423,0.8140000000000001,0.132,127.60000000000001,45.0
Yunnan,Dali,2023-04-20,25.95,7.700000000000001,9.8,570.944,12.419,1.7270000000000003,-0.0011,0.396,0.12760000000000002,2.6510000000000002,21.362000000000002,4.851000000000001,3.575,0.8360000000000001,0.14300000000000002,116.60000000000001,49.0565
Sichuan,Mianyang,2023-10-28,22.18,7.01,12.0,307.84,7.79,1.68,0.027,0.39,0.086,3.28,22.93,3.82,4.37,0.87,-0.01,108.0,60.0
Jiangsu,Suzhou,2023-02-15,13.45,6.45,6.82,620.88,3.39,1.13,0.023,0.72,0.066,3.82,26.43,4.89,7.17,0.76,0.07,112.0,49.30625
Hubei,Yichang,2023-12-20,21.7,6.85,6.24,572.84,4.89,1.15,0.021,0.99,0.052,2.84,21.49,3.46,6.31,0.64,0.18,77.0,53.333333333333336
Shandong,Qingdao,2023-02-22,19.75,7.51,9.79,570.74,12.37,1.81,0.016,0.4,0.154,3.54,21.41,3.55,5.38,0.35,0.1,99.0,57.91708333333333
Shandong,Jinan,2023-12-13,22.57,7.47,8.89,538.71,19.63,2.22,0.014,0.32,0.15,2.41,18.05,4.25,9.83,0.64,0.07,112.0,53.028083333333335
Sichuan,Mianyang,2023-05-26,19.09,6.82,7.3,513.49,2.01,1.99,-0.002,0.36,-0.006,2.47,20.67,4.41,4.21,0.08,0.07,98.0,66.66666666666667
Henan,Luoyang,2023-02-28,8.85,7.832000000000001,5.63,540.859,0.935,1.375,0.006600000000000001,0.935,0.1287,2.915,20.174000000000003,3.091,5.995000000000001,0.528,0.15400000000000003,128.70000000000002,52.02353333333334
Hubei,Wuhan,2023-09-10,14.29,8.624,7.7,650.4520000000001,1.2210000000000003,2.178,0.026400000000000003,0.42900000000000005,0.044000000000000004,3.443,35.29900000000001,5.973,8.118,0.47300000000000003,0.066,118.80000000000001,49.825733333333325
Sichuan,Mianyang,2023-08-04,22.32,6.9,8.8,585.35,0.38,1.97,0.02,0.75,0.143,2.91,20.0,5.01,6.06,0.83,0.13,84.0,58.333333333333336
Zhejiang,Ningbo,2023-09-03,26.14,6.44,10.3,668.6,1.01,1.66,0.019,0.19,0.066,2.95,21.97,4.75,8.18,0.48,0.08,97.0,60.945166666666665
Henan,Zhengzhou,2023-06-01,17.84,7.41,8.38,294.06,4.98,2.4,0.026,0.59,0.163,4.12,22.79,4.12,7.03,0.45,0.04,118.0,56.52791666666667
Guangdong,Shenzhen,2023-07-18,15.06,7.43,7.13,287.75,2.91,2.05,0.032,0.39,0.065,2.97,19.64,3.94,7.12,0.44,0.08,122.0,54.80575000000001
Jiangsu,Suzhou,2023-07-23,15.01,7.03,7.37,514.2,2.93,2.11,0.023,0.62,0.002,2.56,27.26,2.9,3.46,0.44,0.17,95.0,56.666666666666664
Yunnan,Dali,2023-09-10,15.85,7.007000000000001,9.1,379.85200000000003,5.049,2.0130000000000003,0.0165,0.803,0.07700000000000001,3.6630000000000003,15.917000000000002,4.587000000000001,4.466,0.649,0.17600000000000002,99.00000000000001,53.333333333333336
Zhejiang,Hangzhou,2023-11-10,12.07,6.78,8.38,559.24,8.19,3.16,0.009,0.5,0.031,2.45,26.57,3.1,8.13,0.28,0.1,104.0,55.0
Guangdong,Shenzhen,2023-01-09,30.11,7.9,3.39,559.12,16.95,2.33,0.027,0.37,0.064,3.04,18.69,2.54,2.99,0.72,0.12,72.0,55.16816666666667
Jiangsu,Suzhou,2023-04-10,23.6,6.99,9.57,492.92,1.37,3.57,0.013,0.61,0.126,3.57,19.64,6.0,4.28,0.41,0.14,95.0,55.0
Sichuan,Mianyang,2023-10-09,20.53,6.92,10.05,533.74,3.83,1.1,0.008,0.5,0.152,2.84,18.54,4.38,4.54,0.78,0.1,100.0,63.333333333333336
Beijing,Beijing,2023-09-07,19.72,6.76,7.93,612.53,2.86,0.84,0.025,0.28,0.102,2.26,19.57,4.17,4.01,0.49,0.02,77.0,68.33333333333333
Guangdong,Guangzhou,2023-10-08,24.8,6.56,9.28,505.65,2.46,2.78,0.024,0.65,0.057,3.18,21.76,5.78,2.51,0.93,0.16,93.0,52.94483333333333
Jiangsu,Nanjing,2023-01-31,18.74,6.952000000000001,11.08,497.01300000000003,6.039000000000001,3.3770000000000002,0.0187,0.36300000000000004,0.06820000000000001,3.5530000000000004,20.900000000000002,2.915,6.655,0.319,0.15400000000000003,104.50000000000001,55.0
Shandong,Jinan,2023-10-09,18.29,7.17,7.59,136.85,3.19,1.5,0.011,0.32,0.148,3.54,21.71,3.67,5.66,0.72,0.18,93.0,55.0
Shanghai,Shanghai,2023-02-20,26.96,7.08,8.74,562.47,3.3,2.04,0.026,0.73,0.097,2.8,18.18,4.42,5.64,0.84,0.07,114.0,56.666666666666664
Shanghai,Shanghai,2023-03-21,19.53,7.48,7.73,292.28,0.49,2.29,0.024,0.48,0.116,2.52,22.83,2.57,5.51,0.62,0.11,86.0,61.333666666666666
Jiangsu,Suzhou,2023-09-30,24.41,7.0,9.99,289.93,1.47,2.22,0.015,0.45,0.034,3.06,22.49,1.74,4.93,0.85,0.11,111.0,65.0
Shanghai,Shanghai,2023-11-16,15.48,7.45,8.2,604.62,3.26,2.37,0.028,0.71,0.156,3.4,20.14,3.68,6.46,0.53,0.11,103.0,56.41691666666666
Zhejiang,Ningbo,2023-11-30,21.45,7.63,7.56,401.0,1.77,2.01,0.031,0.2,0.122,2.98,27.32,3.6,5.87,0.47,0.05,89.0,59.250750000000004
Sichuan,Chengdu,2023-08-21,25.11,7.557,8.49,304.26000000000005,0.781,2.475,0.023100000000000002,0.36300000000000004,0.15400000000000003,2.178,13.332,4.268,0.231,0.37400000000000005,0.08800000000000001,126.50000000000001,67.78665833333334
Hubei,Wuhan,2023-08-20,15.43,8.305,12.1,361.449,29.227000000000004,1.595,0.031900000000000005,0.7370000000000001,0.0792,2.244,16.104000000000003,6.083000000000001,5.808000000000001,0.385,0.18700000000000003,111.10000000000001,52.377625
Guangdong,Guangzhou,2023-03-27,24.96,7.12,9.11,450.47,6.33,1.48,0.036,0.78,0.054,2.99,20.37,4.16,6.55,0.43,0.12,108.0,55.0
Jiangsu,Suzhou,2023-11-10,16.56,7.5,4.21,520.77,2.1,1.46,0.01,0.71,0.167,3.32,15.03,3.08,3.71,0.35,0.17,102.0,57.94483333333333
Zhejiang,Hangzhou,2023-05-27,17.38,6.77,10.56,449.87,0.97,1.19,0.014,0.46,0.031,2.52,27.26,2.68,3.93,0.6,0.1,110.0,68.33333333333333
Jiangsu,Suzhou,2023-06-06,20.33,6.69,6.05,310.13,3.2,3.08,0.02,0.65,0.154,2.54,18.7,3.96,3.59,0.74,0.17,123.0,49.97225
Yunnan,Dali,2023-03-21,18.86,8.206000000000001,9.63,545.292,4.4,1.6830000000000003,0.0242,0.649,0.1353,3.3660000000000005,16.5,5.731000000000001,5.401000000000001,0.42900000000000005,0.022000000000000002,113.30000000000001,54.31901666666666
Sichuan,Mianyang,2023-09-25,28.97,6.55,6.5,495.01,1.09,2.02,0.007,0.26,0.157,3.14,18.24,3.57,6.39,0.34,0.09,91.0,64.58375
Sichuan,Mianyang,2023-11-12,22.87,7.07,7.28,673.3,2.29,2.3,0.013,0.45,0.08,3.49,21.71,3.55,3.57,0.67,0.11,105.0,56.666666666666664
Zhejiang,Hangzhou,2023-07-25,23.63,6.98,7.36,675.47,2.02,2.03,0.007,0.77,0.137,2.8,29.07,4.37,7.74,0.34,0.12,104.0,51.666666666666664
Zhejiang,Hangzhou,2023-09-04,16.46,7.96,4.45,533.25,2.96,1.14,0.015,0.41,0.168,2.4,20.9,5.6,4.69,0.89,0.01,106.0,56.66833333333333
Yunnan,Kunming,2023-06-11,20.8,6.6,9.32,667.59,1.67,1.65,0.015,0.48,0.071,3.24,15.64,4.3,6.51,0.49,0.1,116.0,59.7225
Yunnan,Dali,2023-10-05,20.43,7.667000000000001,6.65,417.65900000000005,0.28600000000000003,2.75,0.044000000000000004,1.089,0.11770000000000001,2.728,20.658,4.565,7.876000000000001,0.396,0.099,115.50000000000001,52.48140833333333
Sichuan,Chengdu,2023-01-20,19.18,7.8100000000000005,10.89,558.0740000000001,10.395,1.2210000000000003,0.0143,0.48400000000000004,0.0946,3.0250000000000004,22.704000000000004,5.929,6.556,0.8140000000000001,0.132,102.30000000000001,50.41791666666666
Shanghai,Shanghai,2023-07-07,20.03,7.65,7.66,630.91,1.11,1.25,0.019,0.27,0.095,3.07,19.39,3.72,4.23,0.73,0.11,101.0,62.52858333333334
Yunnan,Dali,2023-07-23,22.64,7.898000000000001,6.12,451.7370000000001,2.178,1.342,0.0297,0.7370000000000001,0.0781,2.662,26.785000000000004,4.257000000000001,1.089,0.627,0.12100000000000001,114.4,53.50705
Shanghai,Shanghai,2023-07-12,23.2,7.74,10.91,506.34,3.73,1.78,0.02,0.37,0.056,3.66,19.43,6.47,2.31,0.52,0.11,78.0,63.9455
Guangdong,Guangzhou,2023-09-12,18.99,6.73,6.16,581.87,2.49,2.73,0.003,0.52,0.225,3.57,26.16,5.71,5.35,0.53,0.1,77.0,55.0
Yunnan,Dali,2023-03-12,16.66,8.019,11.55,485.01200000000006,5.082000000000001,0.9680000000000001,0.038500000000000006,0.7150000000000001,0.18040000000000003,3.5090000000000003,25.3,4.763000000000001,3.3000000000000003,0.528,0.08800000000000001,106.7,54.837941666666666
Jiangsu,Nanjing,2023-02-01,14.36,7.986000000000001,8.09,621.533,6.776000000000001,1.4520000000000002,0.033,0.6050000000000001,0.15400000000000003,5.027000000000001,28.303000000000004,5.599,4.719,0.5720000000000001,0.08800000000000001,106.7,53.26284999999999
Henan,Luoyang,2023-07-05,19.37,8.404,7.11,460.40500000000003,21.901000000000003,1.7710000000000004,0.027500000000000004,0.396,0.0792,2.596,31.152000000000005,4.345000000000001,5.247,0.627,0.132,114.4,43.76956666666666
Yunnan,Dali,2023-05-23,17.47,9.471,10.84,579.975,0.36300000000000004,2.255,0.022000000000000002,0.5830000000000001,0.0297,2.9480000000000004,29.898000000000003,3.674,5.192,0.5940000000000001,0.099,121.00000000000001,55.80864166666667
Yunnan,Kunming,2023-08-10,10.18,6.62,7.27,569.18,10.29,2.75,0.018,0.39,0.144,3.62,28.1,1.49,1.04,0.28,0.04,101.0,59.778
Yunnan,Kunming,2023-11-25,16.24,8.0,8.34,442.55,0.09,1.75,0.022,0.29,0.186,2.56,21.98,3.68,4.02,0.2,0.07,83.0,68.224
Shandong,Jinan,2023-08-01,22.42,7.04,4.21,427.47,5.92,2.89,0.007,0.5,0.134,3.77,19.95,4.1,8.26,0.2,0.05,95.0,58.333333333333336
Hubei,Yichang,2023-12-21,14.03,6.6,8.1,535.56,7.19,2.49,0.028,0.5,0.146,3.38,23.23,4.09,5.37,0.47,0.01,111.0,56.38916666666666
Beijing,Beijing,2023-06-08,22.11,6.74,8.66,517.77,1.24,1.17,0.013,0.66,0.037,2.93,13.77,3.11,5.71,0.63,0.15,112.0,61.666666666666664
Beijing,Beijing,2023-06-20,19.92,6.39,6.06,517.53,0.38,1.93,0.033,0.73,0.127,2.81,23.71,3.41,3.68,0.56,0.2,103.0,57.47308333333333
Henan,Zhengzhou,2023-08-08,23.94,6.79,7.26,645.26,4.98,2.07,0.015,0.56,0.073,2.13,23.21,3.26,4.53,0.51,0.1,100.0,60.0
Shandong,Jinan,2023-03-02,8.95,6.88,8.7,403.04,6.91,2.21,0.021,0.12,0.021,2.54,18.0,5.21,5.06,0.37,0.09,134.0,60.0
Sichuan,Mianyang,2023-12-15,16.98,7.38,8.4,619.59,2.02,2.16,0.03,0.52,0.221,2.53,14.56,3.82,4.41,0.46,0.1,86.0,64.9445
Sichuan,Mianyang,2023-09-03,20.47,6.33,10.54,503.0,4.7,2.11,0.027,0.49,0.086,2.88,29.48,5.78,3.32,0.6,0.09,97.0,57.30658333333333
Zhejiang,Hangzhou,2023-08-07,20.82,7.74,8.37,610.92,2.91,1.13,0.01,0.25,0.165,2.7,14.19,4.61,2.78,0.59,0.12,94.0,65.61216666666667
Shanghai,Shanghai,2023-02-16,27.1,7.43,7.41,519.73,0.92,1.91,0.037,0.22,-0.013,3.62,11.23,5.1,2.16,0.63,0.06,109.0,66.47241666666667
Yunnan,Dali,2023-07-23,22.1,8.14,11.66,637.373,5.819000000000001,2.1670000000000003,0.0055000000000000005,0.561,0.027500000000000004,3.2560000000000002,20.064,2.8160000000000003,3.5530000000000004,0.8360000000000001,0.08800000000000001,122.10000000000001,57.8355
Beijing,Beijing,2023-11-15,19.98,7.9,8.45,611.32,4.97,1.82,0.023,0.34,0.108,2.59,16.55,5.17,5.46,0.57,0.08,88.0,56.834833333333336
Guangdong,Guangzhou,2023-09-21,16.49,6.54,6.42,472.76,3.16,2.83,0.007,0.42,0.137,1.93,23.87,3.18,2.84,0.62,0.13,97.0,57.88933333333333
Zhejiang,Ningbo,2023-11-27,18.96,7.67,6.19,457.11,6.83,2.32,0.016,0.21,0.179,2.23,24.14,3.84,5.04,0.33,0.08,92.0,59.13975
Sichuan,Chengdu,2023-05-22,24.78,7.997,8.63,313.96200000000005,0.231,2.2660000000000005,0.0121,0.638,0.10560000000000001,2.8600000000000003,25.476000000000003,4.565,5.346000000000001,0.48400000000000004,0.033,105.60000000000001,56.56565833333334
Guangdong,Guangzhou,2023-04-14,14.25,7.36,4.67,619.47,1.45,2.93,0.016,0.84,0.123,2.87,20.86,4.33,5.89,0.77,0.1,105.0,51.666666666666664
Shandong,Qingdao,2023-01-24,19.65,6.39,6.47,409.82,5.0,1.51,0.011,0.58,0.126,2.56,22.14,3.35,7.51,0.6,0.14,103.0,52.47308333333333
Hubei,Yichang,2023-02-17,19.26,6.78,10.3,401.43,4.29,2.54,0.023,0.2,0.107,2.5,21.95,2.68,5.33,0.4,0.1,93.0,63.333333333333336
Sichuan,Chengdu,2023-12-05,18.14,8.206000000000001,7.57,600.6990000000001,0.011000000000000001,2.9920000000000004,0.023100000000000002,0.451,0.0187,3.0140000000000007,16.665000000000003,3.9380000000000006,8.844,0.8690000000000001,0.099,118.80000000000001,55.98568333333333
Shandong,Jinan,2023-01-23,19.27,7.59,5.46,605.82,0.31,1.83,0.009,0.65,0.086,4.08,23.86,4.32,8.87,0.64,0.13,96.0,52.695083333333336
Henan,Zhengzhou,2023-01-13,26.82,7.47,9.23,639.2,3.18,1.9,0.032,0.55,0.123,2.83,21.01,2.45,7.21,0.65,0.19,86.0,56.36141666666666
Shanghai,Shanghai,2023-05-22,20.07,7.77,11.61,484.52,5.52,1.55,0.025,0.62,0.131,2.7,21.78,5.12,1.24,0.5,0.15,103.0,55.52891666666667
Yunnan,Kunming,2023-07-02,10.7,7.75,10.15,511.41,9.98,1.78,0.034,0.4,0.165,3.39,29.42,3.57,1.33,0.46,0.03,98.0,60.58441666666667
Yunnan,Kunming,2023-01-22,26.42,7.04,6.52,530.91,5.95,2.63,0.027,0.49,0.095,2.69,26.47,4.04,6.77,0.1,0.11,89.0,58.333333333333336
Zhejiang,Hangzhou,2023-07-06,23.84,6.48,8.49,581.04,7.47,2.7,0.011,0.55,0.105,2.39,28.88,3.54,5.78,0.4,0.16,88.0,51.05616666666666
Hubei,Yichang,2023-02-23,14.38,7.21,6.46,360.29,0.29,2.14,0.016,0.27,0.04,2.54,21.66,4.88,2.79,0.59,0.12,101.0,63.333333333333336
Shandong,Jinan,2023-11-16,17.05,7.25,6.36,624.22,2.42,2.08,0.012,0.66,0.044,3.13,16.18,2.62,3.37,0.37,0.1,90.0,63.333333333333336
Zhejiang,Hangzhou,2023-07-22,17.75,7.0,8.13,567.68,0.1,1.79,0.022,0.69,0.153,3.49,16.92,3.07,3.88,0.62,0.12,108.0,61.666666666666664
Jiangsu,Nanjing,2023-02-08,22.37,7.447,11.02,739.321,10.01,1.518,0.034100000000000005,0.319,0.08360000000000001,2.761,21.505000000000003,3.278,6.534000000000001,0.638,0.15400000000000003,125.4,53.09190833333333
Beijing,Beijing,2023-04-06,17.98,6.32,8.33,325.75,4.88,1.66,0.028,0.38,0.118,3.24,21.16,3.41,5.15,0.4,0.07,99.0,60.61216666666667
Guangdong,Shenzhen,2023-09-20,28.74,7.08,8.01,567.61,2.19,2.38,0.007,0.54,0.092,2.7,21.91,2.99,7.04,0.12,0.1,83.0,63.333333333333336
Yunnan,Kunming,2023-07-16,16.24,6.61,10.61,470.61,0.4,1.66,0.021,0.39,0.084,3.39,17.02,3.9,4.61,0.71,0.1,92.0,66.41691666666667
Shanghai,Shanghai,2023-09-11,24.19,7.2,8.06,454.35,6.88,1.7,0.018,0.54,0.11,2.8,19.93,4.25,3.37,0.43,0.17,95.0,58.333333333333336
Shandong,Jinan,2023-05-27,20.77,7.03,9.52,434.68,4.46,1.6,0.009,0.6,0.096,2.83,13.22,5.32,5.5,0.64,0.16,87.0,56.666666666666664
Yunnan,Dali,2023-08-22,23.47,6.886,7.65,351.62600000000003,9.328000000000001,2.1670000000000003,0.0286,0.66,0.0979,3.6850000000000005,20.702,4.741,2.7390000000000003,0.803,0.066,96.80000000000001,53.333333333333336
Beijing,Beijing,2023-06-26,16.6,6.75,8.87,465.09,12.31,2.26,0.035,0.35,0.054,3.52,16.43,6.32,2.88,0.65,0.02,134.0,56.666666666666664
Sichuan,Chengdu,2023-10-02,21.23,7.535,9.36,503.074,3.674,2.64,0.011000000000000001,0.528,0.1771,2.827,25.157000000000004,3.5970000000000004,3.399,0.48400000000000004,0.044000000000000004,108.9,56.181041666666665
Jiangsu,Suzhou,2023-03-12,23.15,6.71,6.87,603.06,3.09,2.23,0.016,0.38,0.16,3.73,17.46,3.23,-0.51,0.18,0.06,104.0,68.33333333333333
Yunnan,Kunming,2023-09-09,16.08,7.0,8.77,530.2,0.89,2.27,0.018,0.56,0.118,3.12,17.16,5.34,7.65,0.25,-0.0,88.0,66.66666666666667
Sichuan,Mianyang,2023-06-22,21.77,6.9,8.06,482.12,7.38,2.41,0.033,0.65,0.092,3.58,16.01,2.48,7.8,0.81,0.08,110.0,53.333333333333336
Hubei,Wuhan,2023-10-03,18.29,8.426,10.15,750.585,10.582,2.123,0.033,0.5830000000000001,0.0704,3.9930000000000003,21.857000000000003,0.7480000000000001,6.116,0.132,0.22000000000000003,122.10000000000001,57.041850000000004
Henan,Zhengzhou,2023-10-25,14.27,7.13,10.12,543.02,1.04,1.72,0.001,0.6,0.136,2.45,16.06,3.8,8.84,0.85,0.15,102.0,56.666666666666664
Shanghai,Shanghai,2023-03-31,12.84,8.02,9.73,358.51,3.58,1.89,0.022,0.57,0.11,3.89,26.64,4.01,3.75,0.39,0.1,109.0,56.50183333333334
Henan,Luoyang,2023-03-08,13.21,8.503000000000002,10.36,738.529,6.7540000000000004,3.4320000000000004,-0.0055000000000000005,0.5830000000000001,0.10890000000000001,2.959,27.445,4.048000000000001,8.668000000000001,0.341,0.0,117.7,53.494841666666666
Jiangsu,Nanjing,2023-07-12,18.16,7.8100000000000005,9.28,467.13700000000006,11.462000000000002,2.3100000000000005,0.0407,0.48400000000000004,0.058300000000000005,3.3440000000000003,21.109,5.390000000000001,5.522,0.6050000000000001,0.099,110.00000000000001,50.41791666666666
Yunnan,Dali,2023-09-05,18.54,8.481,8.36,537.196,2.068,2.277,-0.011000000000000001,0.319,0.09020000000000002,2.9370000000000003,20.889,3.8720000000000003,4.9719999999999995,0.7260000000000001,0.17600000000000002,132.0,50.22255833333333
Yunnan,Kunming,2023-02-22,28.9,7.53,10.97,525.28,0.21,2.35,0.004,0.77,0.146,3.45,13.44,5.09,6.98,0.22,0.14,118.0,61.194916666666664
Jiangsu,Suzhou,2023-01-18,23.94,6.99,4.27,256.55,0.41,1.75,0.016,0.13,0.133,3.01,15.91,5.2,6.71,0.49,0.16,97.0,58.333333333333336
Zhejiang,Hangzhou,2023-03-05,13.9,7.86,4.36,457.92,0.68,1.18,0.012,0.65,0.113,2.62,26.2,2.65,6.0,0.45,0.1,111.0,56.94583333333333
Beijing,Beijing,2023-01-20,22.06,7.26,6.11,663.12,0.73,1.53,0.007,0.68,0.002,2.71,17.26,3.79,2.71,0.35,0.19,86.0,66.66666666666667
Sichuan,Mianyang,2023-06-26,19.85,7.25,6.06,561.13,4.89,1.64,0.014,0.2,0.102,3.13,20.64,2.39,3.07,0.42,0.04,102.0,63.333333333333336
Guangdong,Guangzhou,2023-05-15,16.5,7.14,9.21,529.8,0.13,3.08,0.031,0.34,0.175,3.08,26.6,5.59,3.68,0.47,0.11,86.0,60.0
Beijing,Beijing,2023-05-10,14.32,7.38,12.07,440.23,3.3,2.23,0.017,0.61,0.17,2.64,28.43,2.93,4.22,0.4,0.16,106.0,58.27783333333334
